year month day hour minute second lst_hours obs_ra_deg obs_dec_deg lat_deg lon_deg elevation_m total_offset_roll total_offset_pitch predicted_roll_offset predicted_pitch_offset residual_ra residual_dec roll_hours pitch_deg ch ih mah meh nP tfh phh id mad med tfd pdd
2026 6 25 0 46 23 8.568134298431573 163.0671826649925 53.48893008323222 20.7081 -156.2567 3048.0 -0.0024374507334300136 -0.019562526757283736 -0.0026502490509301424 -0.01963648945093155 0.00021279831750012877 7.396269364781313e-05 -2.3030112125679256 53.48893008323222 8.148429202769893e-05 7.27220521664304e-05 -0.0001888064274454945 0.00016712013887570484 -5.239387318896303e-05 -0.00010805236197820807 -1.4615361110672927e-05 -9.69627362219072e-05 -9.622073447244968e-05 -0.00017969897226979213 4.95560075612869e-05 -1.8104066521228726e-05
2026 6 25 1 17 7 9.081758949687242 103.18235039743615 65.18382706616872 20.7081 -156.2567 3048.0 -0.017145202280937195 -0.008084751507428288 -0.01711733639240265 -0.008051104843616486 -2.7865888534546468e-05 -3.3646663811802424e-05 2.202935589858164 65.18382706616872 0.00011551205334851159 7.27220521664304e-05 -0.00030760440746924997 -0.00025726745554150067 -8.38764478594733e-05 0.00014729371306292552 1.3980261569560518e-05 -9.69627362219072e-05 9.252630212773951e-05 -0.00018287816156106838 6.827142843694803e-05 -2.206236579191037e-05
2026 6 25 1 47 37 9.591484064863291 116.2297638131785 72.78807251814435 20.7081 -156.2567 3048.0 -0.029287876435777606 -0.00875966047693599 -0.029660696163773537 -0.008767666295170784 0.00037281972799593083 8.00581823479432e-06 1.8428331439847252 72.78807251814435 0.00016383993366611883 7.27220521664304e-05 -0.00048523788135954477 -0.0003267445957432056 -0.00012520212345754124 0.0001777577592266188 1.1694980779542811e-05 -9.69627362219072e-05 7.872580369101542e-05 -0.00019326460631927578 8.325274977273439e-05 -2.463612760191663e-05
2026 6 25 2 25 54 10.231286573267825 92.04705628756594 -3.513524676177375 20.7081 -156.2567 3048.0 0.015249716561876561 -0.005570470495927123 0.015302483923733234 -0.005458017811179161 -5.2767361856673536e-05 -0.00011245268474796219 4.094816154096763 -3.513524676177375 4.85726672344113e-05 7.27220521664304e-05 4.983733626852385e-06 1.176333835666526e-05 2.3813876096178784e-06 9.974807810330565e-05 2.5986506903372692e-05 -9.69627362219072e-05 0.0001490118765102074 -0.00010435999640309348 -4.610139583679652e-05 1.1892009124600919e-06
2026 6 25 2 36 33 10.409272556321554 191.66341704187857 20.766515225802003 20.7081 -156.2567 3048.0 0.00115074801329486 -0.022202323671835836 0.0010609187884256244 -0.022172961384058 8.982922486923568e-05 -2.936228777783781e-05 -2.368288579803684 20.766515225802003 5.184989793089852e-05 7.27220521664304e-05 -5.2367377522795016e-05 4.806880322699475e-05 -1.4707143549387009e-05 -7.045226646581854e-05 -1.5029624093544306e-05 -9.69627362219072e-05 -9.859510698942043e-05 -0.0001775586431059288 -7.35844969859457e-06 -7.028713651161338e-06
2026 6 25 3 4 23 10.874431541949846 165.1241479791052 -13.989485880032104 20.7081 -156.2567 3048.0 0.009611328475300723 -0.022069318262332695 0.00949193723499775 -0.021980097517371178 0.00011939124030297364 -8.922074496151705e-05 -0.1338449899905001 -13.989485880032104 4.996327360691723e-05 7.27220521664304e-05 4.22481468067361e-05 -1.9041478999615932e-06 9.662650753821415e-06 -4.093241476295196e-06 -8.494065729642495e-07 -9.69627362219072e-05 -5.944629328317785e-06 -0.0002180322337242283 -6.897760262145255e-05 4.734934547686636e-06
2026 6 25 3 53 42 11.698626415936145 125.39426614782674 56.746997793026445 20.7081 -156.2567 3048.0 -0.00799184337189494 -0.005080666210604752 -0.00791107676923275 -0.004977396689355373 -8.076660266219046e-05 -0.00010326952124937831 3.3390086727476955 56.746997793026445 8.841526979658496e-05 7.27220521664304e-05 -0.00016604761198030506 -0.00025519630233251705 -5.9150340681585245e-05 0.00015858294858526786 2.1190004302871778e-05 -9.69627362219072e-05 0.00013014800383731123 -0.00013998603320362316 3.733321651651341e-05 -1.920680449817085e-05
2026 6 25 3 57 30 11.762133151783011 141.8065701006148 64.07596480460553 20.7081 -156.2567 3048.0 -0.015839006315389727 -0.007826077368223544 -0.016126371920108795 -0.007695200387388468 0.0002873656047190677 -0.0001308769808350766 2.3083618117420244 64.07596480460553 0.00011089589411183505 7.27220521664304e-05 -0.00028725184872141116 -0.00025502140361169243 -7.978954829581547e-05 0.00014735272683986443 1.464931706306307e-05 -9.69627362219072e-05 9.641642173965744e-05 -0.00017952550176271356 6.516839317489746e-05 -2.1687394521247652e-05
2026 6 25 4 12 46 12.017274248480243 112.63575384832926 21.0668126813272 20.7081 -156.2567 3048.0 0.008485359423166307 -0.00313518581638424 0.008181734010577202 -0.0029262066818773746 0.0003036254125891053 -0.00020897913450686548 4.508223991924959 21.0668126813272 5.19538658695583e-05 7.27220521664304e-05 -2.4883268624346666e-05 -7.771020006493592e-05 -1.4940117801565373e-05 0.00011234505443255656 2.861007417168159e-05 -9.69627362219072e-05 0.00015690774810359464 -8.305441609752721e-05 -2.4479557472874043e-05 -7.130353469017559e-06
2026 6 25 4 14 12 12.04122854358906 225.96869742634502 45.586210915719995 20.7081 -156.2567 3048.0 0.00026788546577297573 -0.02059845299011456 -0.0002805610129144043 -0.020481720566749573 0.0005484464786873801 -0.00011673242336498676 -3.023351284833941 45.586210915719995 6.927539990487781e-05 7.27220521664304e-05 -0.00012171498348706576 0.00015841585161582028 -3.958697141693731e-05 -0.00011524908481433704 -1.9186780572811363e-05 -9.69627362219072e-05 -0.00012071653002836316 -0.00015332080478744375 2.691852770627665e-05 -1.5429282163332573e-05
2026 6 25 4 18 42 12.116433888702698 232.12103255196354 5.192400388360552 20.7081 -156.2567 3048.0 0.0008204245473811608 -0.02318727839547571 0.0008402026724070311 -0.023166712373495102 -1.9778125025870217e-05 -2.0566021980607946e-05 -3.3583016147615385 5.192400388360552 4.868113547315216e-05 7.27220521664304e-05 -9.834253079490767e-06 1.5270189124734084e-05 -3.52453317606562e-06 -8.768303979372899e-05 -2.131244109904577e-05 -9.69627362219072e-05 -0.0001306962712616759 -0.00013913907146388967 -3.6138834064790756e-05 -1.7574395653354388e-06
2026 6 25 4 31 33 12.331186929787638 123.95368633408933 70.43446546185075 20.7081 -156.2567 3048.0 -0.019366456787427107 -0.0023307577237062253 -0.020527107641100883 -0.002369683003053069 0.0011606508536737767 3.892527934684382e-05 4.06760784084835 70.43446546185075 0.0001447702734885848 7.27220521664304e-05 -0.00023136405509943753 -0.0005369585875358253 -0.00010912888243041759 0.00029613692641687085 2.581383760798769e-05 -9.69627362219072e-05 0.00014842992537527613 -0.00010572203231677526 3.7414963632938863e-05 -2.3839516814494466e-05
2026 6 25 4 38 44 12.451236943700222 193.0592073432326 47.3186453620056 20.7081 -156.2567 3048.0 -0.004342037280553854 -0.016881376910690377 -0.0040818024426698685 -0.0166645385324955 -0.00026023483788398596 -0.00021683837819487864 -0.4193768791819519 47.3186453620056 7.151483077394479e-05 7.27220521664304e-05 -0.00018289782678967108 2.592245357929893e-05 -4.205845811128065e-05 -1.8324450432590216e-05 -2.661447976137675e-06 -9.69627362219072e-05 -1.859272914738141e-05 -0.0002168525439232378 5.378804843969331e-05 -1.6015648508862725e-05
2026 6 25 5 1 47 12.83645543393717 165.5739462544781 -3.9075337419000156 20.7081 -156.2567 3048.0 0.011688806654593478 -0.015054756906235743 0.011652404442429543 -0.014650300145149231 3.640221216393534e-05 -0.0004044567610865125 1.7981923503052961 -3.9075337419000156 4.859433404845486e-05 7.27220521664304e-05 1.0329578815761463e-05 6.759035077763881e-06 2.649226024698558e-06 5.154225407627484e-05 1.141168154229576e-05 -9.69627362219072e-05 7.696372374000334e-05 -0.0001944343194130854 -4.96443029241654e-05 1.3225587179856502e-06
2026 6 25 5 16 49 13.087696994550827 193.36867836105952 69.23685265307749 20.7081 -156.2567 3048.0 -0.020150323113226384 -0.01368654474491051 -0.02095438912510872 -0.013643481768667698 0.0008040660118823345 -4.3062976242812245e-05 0.19645177048019136 69.23685265307749 0.00013675768981070364 7.27220521664304e-05 -0.0004469735267550572 -2.958244086264395e-05 -0.00010230064764119797 1.6440668126996337e-05 1.2467214882543037e-06 -9.69627362219072e-05 8.723203543941848e-06 -0.00021787767976065293 9.067611165099468e-05 -2.3434168232592217e-05
2026 6 25 5 26 31 13.24980629423389 205.81097393064505 4.7775478469775 20.7081 -156.2567 3048.0 0.005117638815460401 -0.02115908599676958 0.004522793460637331 -0.021073393523693085 0.0005948453548230703 -8.569247307649644e-05 -0.47092530114244546 4.7775478469775 4.865040037200686e-05 7.27220521664304e-05 -1.4074224573696698e-05 2.2423213299735e-06 -3.2415702315293614e-06 -1.3990747427490488e-05 -2.988584378047718e-06 -9.69627362219072e-05 -2.0867133625515047e-05 -0.00021651020156558936 -3.333861894540625e-05 -1.6170269978375897e-06
2026 6 25 5 40 15 13.479321866348334 250.91082983053795 42.61706634529607 20.7081 -156.2567 3048.0 0.0008238030578798226 -0.020840309982896866 0.0007412125705741346 -0.020750224590301514 8.2590487305688e-05 -9.008539259535223e-05 -3.2480667890208625 42.61706634529607 6.588078365176333e-05 7.27220521664304e-05 -0.00010300072845056838 0.00015085282918185806 -3.568604971726096e-05 -0.0001157779418224214 -2.0612869261800725e-05 -9.69627362219072e-05 -0.00012751913784082375 -0.00014392993962291628 1.9104121557834892e-05 -1.4424334209981182e-05
2026 6 25 6 15 12 14.063416714604342 147.6203430746255 45.01527833945507 20.7081 -156.2567 3048.0 7.702759175990617e-05 -0.003024824270626829 0.00023522236733697355 -0.0031090232077986 -0.00015819477557706737 8.419893717177135e-05 4.2220605096293085 45.01527833945507 6.858129844874818e-05 7.27220521664304e-05 -7.620144206091116e-05 -0.00019506025378768173 -3.8805784665744705e-05 0.00014331449043552988 2.679402455472158e-05 -9.69627362219072e-05 0.00015163264124224215 -9.792104599031252e-05 5.694040307464861e-06 -1.5236042154161461e-05
2026 6 25 6 26 58 14.26006476566056 214.7704878148641 -41.991585460649546 20.7081 -156.2567 3048.0 0.018330227805175788 -0.02355776546881112 0.017800964415073395 -0.023718735203146935 0.0005292633901023934 0.00016096973433581477 -0.057967755330379234 -41.991585460649546 6.522949081315899e-05 7.27220521664304e-05 0.00015272216378554108 -2.9801284989461865e-06 3.491194333482298e-05 -2.3148190088350413e-06 -3.678747512409864e-07 -9.69627362219072e-05 -2.5750244143048837e-06 -0.00021814103420664613 -0.00010769440857360591 1.421263157308459e-05
2026 6 25 6 47 15 14.599045896274708 269.2591040997915 -13.864046573935925 20.7081 -156.2567 3048.0 0.0003725830831739269 -0.024132019308967224 0.0002639026497490704 -0.02410290576517582 0.0001086804334248565 -2.9113543791405017e-05 -3.3515610437113903 -13.864046573935925 4.9936156412503484e-05 7.27220521664304e-05 2.676638933113024e-05 -4.141266610429605e-05 9.572516102901246e-06 -8.9811982257698e-05 -2.126966411235441e-05 -9.69627362219072e-05 -0.00013050509575010535 -0.00013943538763240188 -5.8972450375416124e-05 4.692477883505687e-06
2026 6 25 7 2 32 14.85446553217109 237.4595232744149 -44.17790908296815 20.7081 -156.2567 3048.0 0.013624548318836657 -0.025391442970579606 0.013163423165678978 -0.025405066087841988 0.000461125153157679 1.3623117262381162e-05 -0.9761693527899027 -44.17790908296815 6.760006115835463e-05 7.27220521664304e-05 0.0001595288575204779 -5.35894212383955e-05 3.768777172253939e-05 -3.9961131786946426e-05 -6.19496228170253e-06 -9.69627362219072e-05 -4.2894241286354876e-05 -0.00021108050159198587 -0.00010717942554254209 1.4952622973806171e-05
2026 6 25 7 11 43 15.00794014440004 243.7257978520371 -25.47464279368046 20.7081 -156.2567 3048.0 0.008045155632499445 -0.024874987597563375 0.007978545501828194 -0.024819133803248405 6.661013067125153e-05 -5.585379431496951e-05 -1.2404463790691 -25.47464279368046 5.370256058409e-05 7.27220521664304e-05 7.66177404262929e-05 -3.3164596996291455e-05 1.847847542417838e-05 -4.006966082855555e-05 -7.872116153662389e-06 -9.69627362219072e-05 -5.414133646244004e-05 -0.00020676285789363925 -8.490574878980303e-05 8.622244397554457e-06
2026 6 25 7 32 32 15.355834501446195 217.8219356276114 24.882341736247 20.7081 -156.2567 3048.0 0.002394602238983208 -0.015693658617415427 0.0021436645183712244 -0.015261106193065643 0.0002509377206119834 -0.0004325524243497837 0.8343721262721022 24.882341736247 5.344220890214232e-05 7.27220521664304e-05 -7.683132619755692e-05 -2.192788015443126e-05 -1.7988914603040273e-05 2.7082463977195866e-05 5.295089255144949e-06 -9.69627362219072e-05 3.677156155744094e-05 -0.0002129818979254686 7.688829963106437e-06 -8.42177193105188e-06
2026 6 25 8 6 41 15.926559511843536 171.83168240594998 -1.169075841015984 20.7081 -156.2567 3048.0 0.014911954363733096 -0.003956589454417003 0.0149683877825737 -0.003812860930338502 -5.643341884060439e-05 -0.00014372852407850117 4.471114018113537 -1.169075841015984 4.8491462041733704e-05 7.27220521664304e-05 1.3492986070947975e-06 4.100228721519873e-06 7.914895466597285e-07 0.00010443360347563327 2.837456699520685e-05 -9.69627362219072e-05 0.00015627276070455523 -8.50104297857946e-05 -4.375079767747764e-05 3.95689851361406e-07
2026 6 25 8 16 57 16.09813911485159 309.1126281593461 25.015656715684504 20.7081 -156.2567 3048.0 0.0015946654732311035 -0.020967439708905414 0.0012999239843338728 -0.021036256104707718 0.0002947414888972307 6.881639580230345e-05 -4.509369429104815 25.015656715684504 5.350009023734769e-05 7.27220521664304e-05 -3.0122020891228086e-05 9.4150963804953e-05 -1.809869124982569e-05 -0.00011570288775110915 -2.8617343340811915e-05 -9.69627362219072e-05 -0.00015692711232138007 -8.299391607137973e-05 -2.060019979357622e-05 -8.466894225557624e-06
2026 6 25 8 51 48 16.680562735069778 304.7435443229648 -8.93004401776343 20.7081 -156.2567 3048.0 -6.319416432558029e-05 -0.02356427696185385 -0.0001809534296626225 -0.023563161492347717 0.00011775926533704222 -1.115469506131339e-06 -3.6356735531278765 -8.93004401776343 4.907624061235155e-05 7.27220521664304e-05 1.5470036239125127e-05 -2.792098504418337e-05 6.094421776366222e-06 -9.34720141326887e-05 -2.3072697852928936e-05 -9.69627362219072e-05 -0.00013820336367088122 -0.0001265808906586061 -5.254972491510452e-05 3.0224966303031426e-06
2026 6 25 10 0 20 17.82591229453974 270.6152620167601 59.10549682878361 20.7081 -156.2567 3048.0 -0.0099741607431514 -0.015424715370219997 -0.010405197739601135 -0.0153703847900033 0.00043103699644973445 -5.433058021669761e-05 -0.2151051732442646 59.10549682878361 9.44211218951978e-05 7.27220521664304e-05 -0.0002831348107747371 2.0521856851515948e-05 -6.481928209926676e-05 -1.2427783487454183e-05 -1.3650996428425172e-06 -9.69627362219072e-05 -9.550647617759834e-06 -0.00021782031144297324 7.512669693287583e-05 -2.0005071043550612e-05
2026 6 25 10 28 33 18.297477665669547 282.6605612260951 -19.155517245301343 20.7081 -156.2567 3048.0 0.00942332413932108 -0.023372079045386688 0.009038213640451431 -0.023347454145550728 0.000385110498869648 -2.4624899835960085e-05 -0.5465597494034604 -19.155517245301343 5.132305331134868e-05 7.27220521664304e-05 5.8340438561133434e-05 -1.0806838354994666e-05 1.3472644813303732e-05 -1.7114742353771434e-05 -3.468575429636503e-06 -9.69627362219072e-05 -2.4197259357927996e-05 -0.0002159365469935208 -7.730663895828551e-05 6.4834491532705495e-06
2026 6 25 11 1 33 18.848983534196236 333.7982223626856 75.89534894250784 20.7081 -156.2567 3048.0 -0.000871261183904287 -0.0190846066455017 -0.001453604782000184 -0.01910727471113205 0.0005823435980958971 2.2668065630348372e-05 -3.4042312899828033 75.89534894250784 0.00019894383744957164 7.27220521664304e-05 -0.0004244056347603382 0.0006753677339917246 -0.0001543569005239518 -0.0003618735447958957 -2.1603919831494585e-05 -9.69627362219072e-05 -0.00013198805928937455 -0.00013710851123858333 5.8657912525290815e-05 -2.5687828187420712e-05
2026 6 25 11 21 30 19.182393900347837 256.56428401403974 12.799362039539112 20.7081 -156.2567 3048.0 0.00735420610712426 -0.012630067856980138 0.007261611055582762 -0.0125855952501297 9.25950515414985e-05 -4.447260685043822e-05 2.078108299411852 12.799362039539112 4.9716738525186206e-05 7.27220521664304e-05 -3.2983708645660394e-05 -2.565427411090779e-05 -8.811303128938745e-06 6.017752254589633e-05 1.318808308758715e-05 -9.69627362219072e-05 8.782941153480487e-05 -0.00018666748086804244 -2.0303342589018083e-05 -4.332120710444832e-06
2026 6 25 11 27 29 19.28238915638777 321.76820798698543 14.063901120701876 20.7081 -156.2567 3048.0 0.0017143733043248656 -0.022646447646450466 0.0019169034203514457 -0.022479306906461716 -0.00020253011602658008 -0.00016714073998875048 -2.168824709411261 14.063901120701876 4.997948771014474e-05 7.27220521664304e-05 -3.583817368282141e-05 2.939131315638921e-05 -9.716168392405588e-06 -6.285326496083794e-05 -1.3763787228135757e-05 -9.69627362219072e-05 -9.125240965098387e-05 -0.00018393321417752 -1.8346593847866383e-05 -4.760121412804006e-06
2026 6 25 11 57 13 19.779301515272678 311.43428685807294 38.30154144713353 20.7081 -156.2567 3048.0 -0.0014259615602369542 -0.018894671829473412 -0.0015443462179973722 -0.018908759579062462 0.00011838465776041799 1.4087749589049986e-05 -0.9829842752655189 38.30154144713353 6.177861624392221e-05 7.27220521664304e-05 -0.00012960311693949352 4.3854414334149114e-05 -3.0632316228234734e-05 -3.676916269265273e-05 -6.238211117131043e-06 -9.69627362219072e-05 -4.3187082183926946e-05 -0.00021098177069767192 3.4321039850351716e-05 -1.2963685254977214e-05
2026 6 25 12 19 48 20.156720936037864 283.6162596220351 -7.935266866577858 20.7081 -156.2567 3048.0 0.011684694830851841 -0.017398104915038407 0.011593916453421116 -0.01765153370797634 9.077837743072525e-05 0.00025342879293793405 1.2489702945688563 -7.935266866577858 4.89500810291185e-05 7.27220521664304e-05 2.239900601376751e-05 9.767191602944287e-06 5.406211470372433e-06 3.676564401228901e-05 7.926210594204383e-06 -9.69627362219072e-05 5.450007025360569e-05 -0.00020660700394970033 -5.727034503262218e-05 2.6858005757954523e-06
2026 6 25 12 31 4 20.34501283900771 285.6587670268826 71.0890751526531 20.7081 -156.2567 3048.0 -0.02551774429297862 -0.010471754069581451 -0.02579781413078308 -0.010435881093144417 0.00028006983780446207 -3.587297643703469e-05 1.3010950372155357 71.0890751526531 0.00014958869546931078 7.27220521664304e-05 -0.0004668433992460414 -0.00021274527985536246 -0.00011321154643106095 0.00011686381786196493 8.257004440289334e-06 -9.69627362219072e-05 5.668779897205958e-05 -0.00020563158503845598 8.720101381279702e-05 -2.4061078497805114e-05
2026 6 25 12 35 4 20.41186203533866 352.71717576620665 28.5348820535689 20.7081 -156.2567 3048.0 0.00092232535685457 -0.021786864743120898 0.001558799180202186 -0.021694762632250786 -0.0006364738233476161 -9.210211087011186e-05 -3.1026163490751166 28.5348820535689 5.51848700514869e-05 7.27220521664304e-05 -6.346526536135614e-05 8.610460098979607e-05 -2.108917187471839e-05 -9.366965949399243e-05 -1.96898122259025e-05 -9.69627362219072e-05 -0.00012316497319107654 -0.00015006724070638257 -3.995487291217179e-07 -9.658024605640238e-06
2026 6 25 12 51 16 20.68260128053427 331.34400779321834 1.0806475128996984 20.7081 -156.2567 3048.0 0.0039658257320636355 -0.023079674788451486 0.00414601294323802 -0.023055849596858025 -0.00018018721117438446 -2.382519159346147e-05 -1.4069992390136186 1.0806475128996984 4.848999257466702e-05 7.27220521664304e-05 -2.9860787757276613e-06 1.48182507625925e-06 -7.316068808749265e-07 -4.08303742878002e-05 -8.929093288128979e-06 -9.69627362219072e-05 -6.109976541691544e-05 -0.00020353204792966946 -4.085600571609164e-05 -3.657600634204778e-07
2026 6 25 13 21 58 21.195668862721575 331.935670945264 -44.807871257920176 20.7081 -156.2567 3048.0 0.014101235232715606 -0.02535138889803372 0.013254271820187569 -0.0253568347543478 0.000846963412528037 5.445856314081898e-06 -0.9333758669626917 -44.807871257920176 6.833424911367262e-05 7.27220521664304e-05 0.0001635434596899461 -5.242872663982596e-05 3.852584834539784e-05 -3.866051284389327e-05 -5.92338642261161e-06 -9.69627362219072e-05 -4.105229902025434e-05 -0.00021168510154545976 -0.0001079309118018516 1.5165842365247405e-05
2026 6 25 13 31 30 21.354992780815966 310.13557356294444 30.195513982143726 20.7081 -156.2567 3048.0 0.0008089134530492525 -0.01563097473714471 0.0007539244834333658 -0.01553609874099493 5.498896961588667e-05 -9.487599614977846e-05 0.6792878766196679 30.195513982143726 5.609229725528741e-05 7.27220521664304e-05 -9.718383483242641e-05 -2.2458121172679977e-05 -2.256939885725958e-05 2.3204314387778438e-05 4.3108941722557355e-06 -9.69627362219072e-05 3.0017451213574067e-05 -0.0002147253719538805 1.907877090117672e-05 -1.0220088398193449e-05
2026 6 25 13 43 34 21.55665452334305 287.32647336027804 0.4282919748809069 20.7081 -156.2567 3048.0 0.01150778677622646 -0.012372061125997702 0.011638817377388477 -0.012554872781038284 -0.00013103060116201673 0.00018281165504058228 2.401556299324511 0.4282919748809069 4.848272264395819e-05 7.27220521664304e-05 -1.0258818207825008e-06 -9.591243203988659e-07 -2.8992805859488124e-07 6.667818068173775e-05 1.5240747570265602e-05 -9.69627362219072e-05 9.97941401256524e-05 -0.00017644786577928137 -4.217177870189454e-05 -1.449613292261952e-07
2026 6 25 13 54 23 21.737425892031055 254.79697188527206 61.96048350659538 20.7081 -156.2567 3048.0 -0.007372601648754064 -0.0008778671765913377 -0.006999157834798098 -0.0009119500173255801 -0.0003734438139559662 3.408284073424237e-05 4.750961099679586 61.96048350659538 0.00010313420148889383 7.27220521664304e-05 -0.00010233482141173428 -0.0003879232141753829 -7.282294347400999e-05 0.0002283980207035108 3.015053149357123e-05 -9.69627362219072e-05 0.00016069335750670631 -7.007522974296827e-05 1.1994316514259371e-05 -2.0971380682795555e-05
